numero,publicacao,assunto,classificacao,permanente,situacao,validade,servidores,link,alteracao
CPV.0094,04/15/2021,Trata da aprovação do Projeto Institucional “Modelagem de Dados e Processos do IFSP - Câmpus Capivari” do IFSP-Câmpus Capivari para o 1ª semestre letivo de 2021.,C,,,extinta,Até fim do semestre Letivo de 2021,Waldo Luis de Lucca,https://drive.ifsp.edu.br/s/ROltDezk6mL0tsM,,,
CPV.0095,04/16/2021,Trata da nomeação dos membros do Conselho de Câmpus do IFSP-Câmpus Capivari. (7),M,,,Alterada pela portaria nº CPV.0112/2021,Mandato dos membros até 11 de dezembro de 2021,Arlete Teresinha Esteves Brandi;Isabel Cristina das Chagas Oliveira;Maria Heloisa Saraiva Vicente;Fabiana Bigaton Tonin;Francine Maria Ribeiro;Valdir Antonio Vitorino Filho;Roberto Bineli Muterle;Vitor Brandi Junior;Beatriz Santos Silva;João Pedro Adami de Carvalho;Daniela Loatti;Letícia de Goes Peressim Travaiolli;Gabriel Sanches Cerezer,https://drive.ifsp.edu.br/s/BLMsVrRKgpyPB0c,Altera CPV.0090/2021;0040/2021;0009/2021;232/2020;0163/2020;0087/2020;0188/2019;,,
CPV.0096,04/15/2021,Trata da designação dos membros do Núcleo Docente Estruturante do Curso Superior de Tecnologia em Processos Químicos do IFSP - Câmpus Capivari. (4),M,,,Alterada pela portaria nº CPV.0127/2021,"Art. 4º O mandato dos membros Ademir Geraldo Cavallari Costalonga e Elizabeth Machado Baptestini Andrade se encerra em 15 de abril de 2023. Art. 5º O mandato dos membros José Ricardo Turquetti e Alexandre Santa Barbara Azevedo se encerra em 15 de abril de 2022. Art. 6º O mandato do membro Everton Pereira Barbosa se encerra em 15 de abril de 2021.",Alexandre Santa Barbara Azevedo;Ademir Geraldo Cavallari Costalonga;Elizabeth Machado Baptestini Andrade;Everton Pereira Barbosa;José Ricardo Turquetti;valdir Antonio Vitorino Filho,https://drive.ifsp.edu.br/s/8TNSqdBwHuBGJQl,Altera CPV0035/2021;0177/2020;0079/2019;0078/2018,,
CPV.0097,04/15/2021,Trata da designação dos membros do Núcleo Docente Estruturante do Curso Superior de Licenciatura em Química do IFSP-Câmpus Capivari.(1),M,,,revogada pela portaria 44/2022," João Batista de Medeiros e Roberto Bineli Muterle se encerra em 15 de abril de 2022.;Carlos Fernando Barboza da Silva e Luís Eduardo Pais dos Santos se encerra em 15 de abril de 2023.;Mayumi Silva Kawamoto e Cleidson Santiago de Oliveira se encerra em 15 de abril de 2024.","Carlos Fernando Barboza da Silva;João Batista de Medeiros;Luís Eduardo Pais dos Santos;Mayumi Silva Kawamoto;Roberto Bineli Muterle;Cleidson Santiago de Oliveira (1º suplente)",https://drive.ifsp.edu.br/s/PMKrEWLexrxWukR,Altera CPV.0079/2018;,,
CPV.0098,04/19/2021,Trata da designação dos membros do Colegiado do Curso de Licenciatura em Química do IFSP - Câmpus Capivari. (6),M,,,Revogada pela Portaria CPV IFSP nº 0177/2021,"Art. 4º - O mandato dos representantes docentes, pedagogos ou técnicos em assuntos educacionais encerra-se em 05 de setembro de 2021. Art. 5º - O mandato dos representantes discentes encerra-se em 15 de setembro de 2021.",Carlos Fernando Barboza da Silva;Cleidson Santiago de Oliveira;Luis Eduardo Pais dos Santos;Marcelo Simplício de Lyra;Mayumi Silva Kawamoto;Roberto Bineli Muterle;Maria Elisa de Castro Almeida;Elizabeth Machado Baptestini Andrade;Nycolas dos Santos Galdino;Valéria Cristina Firmino da Rocha;Isabela Meirelles Bergamasco;Isabel Cristina das Chagas Oliveira;Gianna Andréia Ferreira Gobbi Spadote.,https://drive.ifsp.edu.br/s/bPo2m5Iq0mGeci7,Altera CPV.0039/2021;0168/2020;160/2020;0150/2020;0082/2020;0151/2019,,
CPV.0099,04/19/2021,Trata da aprovação do Projeto Institucional “Grupo de Estudos em Teorias Pedagógicas Contemporâneas” do IFSP-Câmpus Capivari para o 1ª semestre letivo de 2021.,C,,,extinta,até o fim do semestre letivo.,"Everton Pereira Barbosa;Flávio Henrique Ferraresi;Juscelino Pereira de Souza;Grazielle Nayara Felício;Maria Amélia Ferracciú Pagotto",https://drive.ifsp.edu.br/s/Ed1CaM9GfZemGKN,,,
CPV.0100,04/22/2021,Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto Pedagógico (CEIC) do Curso Técnico em Informática Integrado ao Ensino Médio do IFSP - Câmpus Capivari. (13),C,,,alterada pela Portaria nº CPV.11/2022,O mandato da comissão estende-se até a formatura da primeira turma do novo currículo do curso a ser proposto.,Everton Pereira Barbosa;Alexandre Camargo Maia;André Valente de Barros Barreto;Bruna Carolina Rodrigues da Cunha;Edivaldo Serafim;Fabiana BigatonTonin;Gianna Andréia Ferreira Gobbi Spadote;Gustavo Baptistella Leiteda Silva;Irlla Karla dos Santos Diniz;Isabel Cristina das Chagas Oliveira;Karlan Ricomini Alves;Maria Amélia Ferracciú Pagotto;Maria Elisa de Castro Almeida;Rolando Ruggiero;Erica maio Taveira Grande,https://drive.ifsp.edu.br/s/HrTNcIkzGXddBCX,Altera CPV.0058/2021;0206/2020;0133/2020;0076/2020;0066/2020;0033/2020;0131/2019;0084/2019;0027/2019;0118/2018;0043/2018;0021/2017;0005/2016.,,
CPV.0101,04/22/2021,Trata da designação dos membros da Comissão para Avaliação de Atividade Docente – CAAD de Informática do IFSP – Câmpus Capivari. (1),M,,,Revogada pela Portaria nº 64/2022,até 18 de maio de 2022,"Rafael Fernando Diório;Adriana da Silva;Wagner Machado do Amaral",https://drive.ifsp.edu.br/s/4POapQCSMiya2jb,Altera CPV.0104/2020,,
CPV.0102,04/22/2021,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento de Estudos do IFSP – Câmpus Capivari. (1),C,,,Alterada pela portaria nº CPV.0120/2021,Até 14 de junho de 2021.,"Elizabeth Machado Baptestini Andradrade;Gianna Andréia Ferreira Gobbi Spadote;João Batista de Medeiros;José Ricardo Turquetti;",https://drive.ifsp.edu.br/s/7iilEBTWofW8kmV,Altera CPV.0092/2021;,,
CPV.0103,04/27/2021,Trata da designação dos fiscais do Contrato 05.712/2019 do IFSP-Câmpus Capivari. (PAULISTANA) (1),F,,,alterada pela Portaria nº CPV.9/2022,"até o vencimento do contrato e de sua garantia, quando houver",Luciana Martins Gatti;Renan Giollo Francisco;César Eduardo Armelin;Eduardo Camargo Maia;Luciane Belini de Oliveira Sabó;Antonio Carlos da Silva Bomfim,https://drive.ifsp.edu.br/s/sG73XkEpDgwpSa8,Altera CPV.0106/2019,,
CPV.0104,04/27/2021,Trata da designação dos fiscais do Contrato 06.712/2019 do IFSP-Câmpus Capivari. (ARCOM) (1),F,,,vigente,"até o vencimento do contrato e de sua garantia, quando houver","Luciana Martins Gatti;Antonio Carlos da Silva Bomfim;César Eduardo Armelin;Zenilton José da Rocha",https://drive.ifsp.edu.br/s/sG73XkEpDgwpSa8,Altera CPV.0107/2019,,
CPV.0105,04/27/2021,"Trata da designação dos fiscais técnicos, fiscais administrativos e gestores do Contrato 01.712/2020 do IFSP-Câmpus Capivari.(MV CLEAN - LIMPEZA) (1)",F,,,Alterada pela portaria nº 10/2022,até a vigência do contrato ou de sua garantia quando houver,"Luciana martins Gatti;Eduardo Camargo Maia;Mateus Henrique Messias;Zenilton José da Rocha",https://drive.ifsp.edu.br/s/6FI9MDHK8f9hS7F,Altera CPV.0043/2020,,
CPV.0106,04/27/2021,"Trata da designação dos fiscais técnicos, fiscais administrativos e gestores do Contrato 01.712/2021 do IFSP-Câmpus Capivari.(1) (DELL)",F,,,Revogada pela Portaria nº 049/2022,"até o vencimento do contrato e de sua garantia, quando houver.",Luciana Martins Gatti;Larissa Carvalho Alves;César Eduardo Armelin;Eduardo Camargo Maia;Júnio Rodrigues de Oliveira;Antonio Carlos da Silva Bonfim;Rodrigo Scontre;carlos roberto paviotti,https://drive.ifsp.edu.br/s/v4QYLjfmLuOfiBe,Altera CPV.0088/2021,,
CPV.0107,04/28/2021,"Trata da designação dos membros da Comissão para Avaliação de Atividade Docente – CAAD de Linguagens do IFSP – Câmpus Capivari. (2)",M,,,Revogada pela Portaria CPV IFSP nº 59/2022,até 18 de maio de 2022,"Fabiana Bigaton Tonin;Fernanda Tonelli;Tiago Pellim da Silva",https://drive.ifsp.edu.br/s/SGhtKQE5dnz3UOY,Altera CPV.0107/2020;0105/2020,,
CPV.0108,04/28/2021,Trata da designação de membros da Comissão de Biossegurança e Preparação para o Retorno às Atividades Presenciais do IFSP - Câmpus Capivari.(6),M,,,Revogada pela Portaria CPV IFSP nº 0156/2021,mandato até 31 de julho de 2021,Maria Elisa de Castro Almeida;Ana Carla Dantas Midões;Everton Pereira Barbosa;;Fernando César Russo Gomes;Fleides Teodoro de Lima;Francine Maria Ribeiro;Roberto Bineli Muterle;Beatriz Simonaio Birelli Falco;Eduardo Camargo Maia;;Gianna Andréia Ferreira Gobbi Spadote;Ivana Lopes de Oliveira;Izabel Maria Barral Teixeira;Michele Cristina dos Santos;,https://drive.ifsp.edu.br/s/8sqZzqPM4hpLtCj,Altera CPV.0030/2021;0015/2021;0233/2020;0114/2020;0110/2020;0109/2020,,
CPV.0109,04/28/2021,Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Química Integrado ao Ensino Médio do IFSP-Câmpus Capivari. (4),C,,,Revogada pela Portaria CPV IFSP nº 0210/2021,até a formatura da primeira turma do novo currículo do curso a ser proposto.,Maria Elisa de Castro Almeida;André Valente de Barros Barretoe Gustavo Baptistella Leite da SilvaAderbal Almeida Rocha;Alexandre Camargo Maia;André Castilho Garcia;Carolina Marocco Corneta;Cleidson Santiago de Oliveira;Felipe de Paula Góis Vieira;Gianna Andréia Ferreira Gobbi Spadote;Irlla Karla dos Santos Diniz;Isabel Cristina das Chagas Oliveira;Luís Eduardo Pais dos Santos;Sheila Pasqualotto;flavio henrique ferraresi,https://drive.ifsp.edu.br/s/EgTIRUgjLFv1Em2,Altera CPV.0057/2021;0036/2021;0180/2020;0130/2020,,
CPV.0110,04/28/2021,"Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Administração Integrado ao Ensino Médio, modalidade Educação de Jovens e Adultos do IFSP - Câmpus Capivari. (8)",C,,,Alterada pela portaria nº CPV.0117/2021,O mandato da comissão estende-se até a formatura da primeira turma do novo currículo do curso a ser proposto.,"Fleides Teodoro de Lima;Gustavo Baptistella Leite da Silva;Alexandre Camargo;Maia;Carlos Roberto Paviotti;Fernando Cesar Russo Gomes;Gianna Andréia Ferreira Gobbi Spadote;Igor Vasconcelos Nogueira;Isabel Cristina das Chagas;Maria Amélia Ferracciú Pagotto;Mauro Vanderlei Amorim;Roberta Pereira Pires;Valdir Antonio Vitorino Filho",https://drive.ifsp.edu.br/s/jrbW3wQwNT8OKNL,Altera CPV.0060/2021;0031/2021;0020/2021;0004/2021;0181/2020;0132/2020;0075/2020;0031/2020,,
CPV.0111,04/28/2021,"Trata da aprovação do Projeto Institucional“Organização e Aplicação de Olimpíadas de Conhecimento no IFSP-Câmpus Capivari” para o 1ª semestre letivo de 202",C,,,extinta,até o fim do semestre letivo.,"Cleidson Santiago de Oliveira;Elizabeth Machado Baptestini Andrade;Flávio Henrique Ferraresi;Maria Elisa de Castro Almeida",https://drive.ifsp.edu.br/s/rgE5w562UIcf9cO,,,
CPV.0112,04/28/2021,Trata da nomeação dos membros do Conselho de Câmpus do IFSP-Câmpus Capivari. (8),M,SIM,,Revogada pela Portaria CPV IFSP nº 0112/2021,Mandato dos membros até 11 de dezembro de 2021,Arlete Teresinha Esteves Brandi;Eduardo camargo Maia;Luana Bueno Fiorani;Rosane Aparecida Alves Pedroso;Isabel Cristina das Chagas Oliveira;Maria Heloisa Saraiva Vicente;Fabiana Bigaton Tonin;Francine Maria Ribeiro;Valdir Antonio Vitorino Filho;Roberto Bineli Muterle;Vitor Brandi Junior;Beatriz Santos Silva;João Pedro Adami de Carvalho;Daniela Loatti;Letícia de Goes Peressim Travaiolli;Gabriel Sanches Cerezer,https://drive.ifsp.edu.br/s/0GYAbm7U2rF8zOX,Altera CPV.0095/2021;0090/2021;0040/2021;0009/2021;232/2020;0163/2020;0087/2020;0188/2019;,,
CPV.0113,04/30/2021,"Trata da designação dos membros da Comissão de Educação a Distância do IFSP (Ead)  – Câmpus Capivari (3)",C,,,Alterada pela portaria nº CPV.0121/2021,sem mandato expresso,"Valdir Antonio Vitorino Filho;Alexandre Garcia Aguado;Bruna Carolina Rodrigues da Cunha;Fleides Teodoro de Lima;Gislaine Vieira Damiani;Ione Arsenio da Silva;Rafael Fernando Diorio;Rúbia Dias Adão;Tiago Pellim da Silva",https://drive.ifsp.edu.br/s/pEkc16Sx10usFZO,Altera CPV.0076/2021;0042/2021;0056/2020,,
CPV.0114,05/03/2021,"Trata da designação dos fiscais técnicos, fiscais administrativos e gestores do Contrato 04.712/2018 do IFSP-Câmpus Capivari. (PAISAGRO) (2)",F,,,vigente,"até o vencimento do contrato e de sua garantia, quando houver.","Luciana Martins Gatti;Eduardo Camargo Maia;César Eduardo Armelin;Antonio Carlos da Silva Bonfim",https://drive.ifsp.edu.br/s/qQMJuGkkV5w1GDJ,Altera CPV.0184/2020;0071/2020,,
CPV.0115,05/20/2021,Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Alimentos do IFSP-Câmpus Capivari.,M,,,Revogada Pela Portaria CPV IFSP nº 0115/2021,O mandato da Comissão encerra no dia 11 de abril de 2022.,"Fernanda Ortolan;AlexandreSanta Bárbara Azevedo;Adria de Sousa Bentes;Camila Centurion Silva;Carolina Marocco Corneta;Gislaine Vieira Damiani;Grazielle   Cristine   Elias;Hugo Antonio Lima de Souza;Isabel Cristina das Chagas Oliveira;Luís Eduardo Pais dos Santos;Mateus Nordi Esperança;Silvânia Regina Mendes Moreschi;",https://drive.google.com/file/d/1-Nv9YL5IU0up7yUb_vcZvtJHgpGd0t5m/view?usp=sharing,Altera CPV0041/2021;0027/2021;0019/2021;0187/2020;0121/2020;0152/2019;0114/2019;0066/2019,,
CPV.0116,05/21/2021,Trata do horário de funcionamento do IFSP-Câmpus Capivari,,,,Revogada pela portaria IFSP CPV nº 0169/2021,sem mandato expresso,,https://drive.google.com/file/d/1afZAjw_D3DZVxJBqQJ0jTMAhXG0XOjYp/view?usp=sharing,Revogar CPV.0014/2016,,
CPV.0117,05/22/2021,"Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Administração Integrado ao Ensino Médio, modalidade Educação de Jovens e Adultos do IFSP - Câmpus Capivari.",M,,,Revogada pela Portaria nº CPV IFSP nº 0117/2021,O mandato da comissão estende-se até a formatura da primeira turma do novo currículo do curso a ser proposto.,Igor Vasconcelos Nogueira;Alexandre Camargo Maia;Carlos Roberto Paviotti;Flávio Henrique Ferraresi;Fernando Cesar Russo Gomes;Gianna    Andréia    Ferreira    Gobbi    Spadote;Gustavo Baptistella Leite da Silva;Hugo Antonio Lima de Souza;Isabel Cristina das Chagas Oliveira;Maria Amélia Ferracciú Pagotto;Mauro Vanderlei Amorim;Roberta Pereira Pires;Valdir Antonio Vitorino Filho,https://drive.google.com/file/d/1h7v_f1DXaVbSADnCwdghnwU2PfCq_uja/view?usp=sharing,Altera CPV.0110/2021;0060/2021;0031/2021;0020/2021;0004/2021;0181/2020;0132/2020;0075/2020;0031/2020,,
CPV.0118,05/24/2021,"Trata da designação dos membros da Comissão Anual de Alienação e Outras Formas de Desfazimento de Bens Inservíveis do IFSP-Câmpus Capivari.",C,,,Alterada pela portaria nº CPV.0139/2021,até 31 de dezembro de 2021,Eduardo Camargo Maia;Gilberto Bulgraen Junior;Izabel Maria Barral Teixeira;Júnio Rodrigues de Oliveira,https://drive.google.com/file/d/1jmYGpx7jU7sJeaJ2HIKEtZuyj3MX2-G_/view?usp=sharing,Revoga  a Portaria Nº CPV.0236/2020,,
CPV.0119,05/25/2021,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento de Estudos do IFSP – Câmpus Capivari.,C,,,extinta,Até 14 de junho de 2021,Ademir Geraldo Cavallari Costalonga;Hugo Antonio Lima de Souza;Isabel Cristina das Chagas Oliveira;Valdir Antonio Vitorino Filho,https://drive.google.com/file/d/1NRymmvBH6mlkwZy92gJJigJoW7yNEomR/view?usp=sharing,Altera CPV.0091/2021,,
CPV.0120,05/25/2021,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento de Estudos do IFSP – Câmpus Capivari.,C,,,extinta,22 de junho de 2021,Elizabeth Machado Baptestini Andradrade;João Batista de Medeiros;José Ricardo Turquetti;Isabel Cristina das Chagas Oliveira,https://drive.google.com/file/d/15ZjHk8_GS-6C9JFSzNLt1X5TRBp0fe6y/view?usp=sharing,Altera CPV.0102/2021;092/2021;,,
CPV.0121,05/25/2021,Trata da designação dos membros da Comissão de Educação a Distância do IFSP (Ead) – Câmpus Capivari.,M,,,Revogada pela Portaria CPV IFSP nº 0121/2021,sem mandato expresso,Valdir Antonio Vitorino Filho;Alexandre Garcia Aguado;Bruna Carolina Rodrigues da Cunha;Gislaine Vieira Damiani;Ione Arsenio da Silva;Rafael Fernando Diorio;Rúbia Dias Adão;Tiago Pellim da Silva,https://drive.google.com/file/d/1a91D521lKr5bCTT383Z1P-24rZL0jdvU/view?usp=sharing,Altera CPV.0113/2021;0076/2021;0042/2021;0056/2020,,
CPV.0122,05/25/2021,Trata da designação dos membros da Comissão Organizadora da VII Semana da Consciência Negra do IFSP – Câmpus Capivari.,C,,,Revogada pela Portaria CPV IFSP nº 0197/2021,de 16 a 19 de novembro de 2021,Luciana Lima Batista;Bruna Carolina Rodrigues da Cunha;Jomar Borges dos Santos;Sheila Pasqualotto;Michele Cristina dos Santos,https://drive.google.com/file/d/1-DXDf8P8ajZwLwJmhrWlirkDpkGeSBqU/view?usp=sharing,,,
CPV.0123,05/25/2021,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento de Estudos do IFSP – Câmpus Capivari.,M,,,extinta, 07 de junho de 2021,Roberto Bineli Muterle;Fernanda Ortolan;Francisco Márcio Barbosa Teixeira;Isabel Cristina das Chagas Oliveira,https://drive.ifsp.edu.br/s/WFYiOLpsCGISgdg,Altera CPV.0072/2021,,
CPV.0124,05/26/2021,Trata da designação dos membros da Comissão de Extensão do IFSP - Câmpus Capivari.,M,,P,vigente,sem mandato expresso,Gustavo Baptistella Leite da Silva;Alexandre Santa Bárbara Azevedo;Camila Centurion Silva;Fernanda Ortolan;Larissa Hanako Suzuki;Silvânia Regina Mendes Moreschi,https://drive.google.com/file/d/1v4ttp9JXiE7rbirIb_VvygflMCrtZm0P/view?usp=sharing,Altera CPV.0067/2021;0028/2021;0178/2020;0085/2019,,
CPV.0125,05/26/2021,"Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto  Pedagógico do Curso (CEIC) Recursos Humanos concomitante/subsequentedo IFSP Câmpus Capivari. ",M,,,Revogada pela Portaria nº CPV IFSP nº 0189/2021,O mandato da comissão estende-se até a formatura da primeira turma do curso.,Igor Vasconcelos Nogueira;Alexandre Camargo Maia;Ana Karina Cancian Baroni;Fernando Cesar Russo Gomes;Gustavo Baptistella Leite da Silva;Helen Gláucia Stefanelli;Hugo Antonio Lima de Souza;Isabel Cristina das Chagas Oliveira;Juscelino Pereira de Souza;Valdir Antonio Vitorino Filho,https://drive.google.com/file/d/1lr2_Y6vdQLgLymwLy8nd3piBDI3iCOy8/view?usp=sharing,Altera CPV.0061/2021;0037/2021;0005/2021;0186/2020;0120/20020;0047/2020;0155/2019;0087/2019;0161/2018;0106/2018;0030/2018;,,
CPV.0126,06/02/2021,Trata da designação dos membros do Núcleo Docente Estruturante-NDE do Curso Superior de Tecnologia em Processos Gerenciais do IFSP-Câmpus Capivari.,M,,,Revogada pela Portaria CPV IFSP nº 0172/2021,até 11 de novembro de 2021,Valdir Antonio Vitorino Filho;Carlos Roberto Paviotti;Hugo Antonio Lima de Souza;Igor Vasconcelos Nogueira;Rafael Fernando Diorio;Ana Karina Cancian Baroni;Fernando Cesar Russo Gomes,https://drive.google.com/file/d/1a0v36BjYdz5K4NSxSgQVDlk8atdD8wgq/view?usp=sharing,Altera CPV.0032/2021;0160/2018,,
CPV.0127,06/08/2021,Trata da designação dos membros do Núcleo Docente Estruturante do Curso Superior de Tecnologia em Processos Químicos do IFSP - Câmpus Capivari.,M,,,revogada pela portaria 43/2022,"i. O mandato dos membros José Ricardo Turquetti e Alexandre Santa Barbara Azevedo se encerra em 15 de abril de 2022. ii. O mandato dos membros Ademir Geraldo Cavallari Costalonga e Elizabeth Machado Baptestini Andrade se encerra em 15 de abril de 2023. iii.;O mandato dos membros Everton Pereira Barbosa, Gislaine Vieira Damiani e Valdir Antonio Vitorino Filhos se encerra em 15 de abril de 2024.",Alexandre Santa Barbara Azevedo;Ademir Geraldo Cavallari Costalonga;Elizabeth Machado Baptestini Andrade;José Ricardo Turquetti;Valdir Antonio Vitorino Filho;Everton Pereira Barbosa;Gislaine Vieira Damiani,https://drive.google.com/file/d/1T56ao80M3_-3DFUJqivgQnMJZTA3g0ef/view?usp=sharing,Altera CPV.0096/2021;0035/2021;0177/2020;0079/2019;0078/2018,,
CPV.0128,06/10/2021,Trata da designação dos membros da Comissão organizadora para os Jogos Eletrônicos das Instituições Federais (eJIF) no IFSP – Câmpus Capivari.,M,,,extinta, até a data final definida pelo cronograma dos jogos eletrônicos das Instituições federais (eJIF).,Francisco Marcio Barbosa Teixeira;Valdir Antonio Vitorino Filho;Pedro William Simões Oliveira,https://drive.google.com/file/d/1kOnGpQsAI9dk73SeMoSTY1lJus9sD3AU/view?usp=sharing,,,
CPV.0129,06/10/2021,Trata da designação de membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do curso (CEIC) de Pós-Graduação Lato Sensu em Ensino de Línguas do IFSP – Câmpus Capivari.,C,,P,Revogada pela Portaria 122/2022,sem mandato expresso,Tiago Pellim da Silva;Érica Maio Taveira Grande;Fabiana Bigaton Tonin;Fernanda Tonelli;Gianna Andréia Ferreira Gobbi Spadote;Isabel Cristina das Chagas Oliveira,https://drive.google.com/file/d/1Y62gXTNHAc_0k1eLk8F0Z7o-K5zGXe1S/view?usp=sharing,Altera CPV.0002/2021;0231/2020;0155/2020;0098/2020.,,
CPV.0130,06/10/2021,"Trata da designação de membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do curso (CEIC) de Pós-Graduação Lato Sensu em Ensino de Ciências do IFSP – Câmpus Capivari.",C,,P,Revogada pela Portaria 122/2022,sem mandato expresso,Mauro Vanderlei de Amorim;Felipe de Paula Góis Vieira;Francisco Márcio Barbosa Teixeira;Gianna Andréia Ferreira Gobbi Spadote;Gislaine Vieira Damiani;Isabel Cristina das Chagas Oliveira;Thalita Arthur;Valéria Scomparim,https://drive.google.com/file/d/1puib9lK6anY1gnwNE6iTBmuICvy-sWfY/view?usp=sharing,Altera CPV.0183/2020;0154/2020;0099/2020,,
CPV.0131,06/11/2021,Trata da designação dos membros da Comissão Especial de Compras e Acompanhamento das Ações de Alimentação Escolar do IFSP – Câmpus Capivari.,C,,,Revogada pela Portaria CPV IFSP nº 0178/2021,sem mandato expresso,Carolina Marocco Corneta;Antonio Carlos da Silva Bomfim;Grazielle Nayara Felício Silva;César Eduardo Armelin;Eduardo Camargo Maia;Gilberto Bulgraen Junior;Gustavo Baptistella leite da Silva;Pedro Henrique Alcântara da Silva;Rodrigo Scontre,https://drive.google.com/file/d/1ezPUUiHd5BP73Bnwas0IyS9uIhXdfNLG/view?usp=sharing,Altera CPV.0062/2021;0029/2021;0179/2020;0044/2020,,
CPV.0132,06/25/2021,"Trata da composição do Comitê de Pesquisa, Inovação e Pós-Graduação (COMPESQ) do IFSP-Câmpus Capivari.",M,SIM,,Revogada pela Portaria CPV IFSP nº 0179/2021,Até 25 de junho de 2023,"Alexandre Camargo Maia;André Valente de Barros Barreto;Gislaine Vieira Damiani;Juscelino Pereira de Souza;Roberto Bineli Muterle;Vitor Brandi Junior;Valdir Antonio Vitorino Filho ",https://drive.google.com/file/d/1e3o6arSOPPsynQxGAvROr5P7D2uTtssN/view?usp=sharing,Revoga CPV.0033/2021,,
CPV.0133,06/28/2021,Trata da designação dos membros da Brigada de Incêndio do IFSP – Câmpus Capivari.,C,,,Revogada pela Portaria nº CPV IFSP nº 0187/2021,sem mandato expresso,"Cleidson Santiago de Oliveira;Gilberto Bulgraen Junior;Ana Carla Dantas Midões;André Castilho Garcia;Antonio Carlos da Silva Bomfim;Carolina Marocco Corneta;Gustavo Baptistella Leite da Silva;Izabel Maria Barral Teixeira;João Batista de Medeiros;Larissa Aparecida Gatti;Larissa Carvalho Alves;Luís Eduardo Pais dos Santos;Mayumi Silva Kawamoto;Micael Douglas Diniz;Pedro William Simões de Oliveira;Renan Giollo Francisco;Tiago José Berg;Vitor Brandi Junior;Washington Ernando Pereira Benício",https://drive.ifsp.edu.br/s/PY6kknoXetWTirc,Altera CPV.0069/2021,,
CPV.0134,06/28/2021,"Trata da designação dos membros da Comissão para;Elaboração;e;Implementação;do;Projeto Pedagógico do Curso (CEIC) Técnico em Administração Integrado ao Ensino Médio, modalidade Educação de Jovens e Adultos do IFSP - Câmpus Capivari.",M,,,Revogada pela Portaria nº CPV IFSP nº 0189/2021,O mandato da comissão estende-se até a formatura da primeira turma do curso.,Fernando Cesar Russo Gomes;;Igor Vasconcelos Nogueira;Alexandre Camargo Maia;Carlos Roberto Paviotti;Flávio Henrique Ferraresi;Gianna    Andréia    Ferreira    Gobbi    Spadote;Gustavo Baptistella Leite da Silva;Hugo Antonio Lima de Souza;Isabel Cristina das Chagas Oliveira;Maria Amélia Ferracciú Pagotto;Mauro Vanderlei Amorim;Roberta Pereira Pires;Valdir Antonio Vitorino Filho,https://drive.ifsp.edu.br/s/Rw5kA6HsFJAXuJW,Revoga CPV0110/2021,,
CPV.0135,06/28/2021,Trata da designação dos membros da Subcomissão de Avaliação de Documentos-SubCOPAD do IFSP-Câmpus Capivari.,M,,P,Alterada pela portaria 105/2023,6/7/2023,michele cristina dos santos;grazielle cristine elias,https://drive.ifsp.edu.br/s/3pl1eEQ1c9WZpZe,Revoga CPV.0096/2019,,
CPV.0136,06/28/2021,Trata da composição da Comissão para a Coleta Seletiva Solidária do IFSP-Câmpus Capivari.,M,,,vigente,6/7/2025,Luciana Martins Gatti;Carlos Roberto Paviotti;Eduardo Camargo Maia,https://drive.ifsp.edu.br/s/Aa95nETgRKV3k28,,,
CPV.0137,06/30/2021,"Trata da indicação de representante para a organização das etapas do Decreto nº10.139/2019 no IFSP-Câmpus Capivari.",M,,,extinta,até 31 de dezembro de 2021,Renan Giollo Francisco,https://drive.ifsp.edu.br/s/QKzEAqJ03HDBwRb,,,
CPV.0138,07/02/2021,Trata da designação de membros do Grupo de Trabalho para Proposta de Estratégia de Reorganização das Atividades Acadêmicas do IFSP - Câmpus Capivari.,M,,,Revogada Pela Portaria CPV IFSP nº 0193/2021,até 31 de dezembro de 2021,"Carlos Roberto Paviotti;Alexandre Santa Bárbara Azevedo;Ana Carla Danta Midões;Bruna Carolina Rodrigues da Cunha;Carlos Fernando Barboza da Silva;Everton Pereira Barbosa;Fernando César Russo Gomes;Gianna Andréia Ferreira Gobbi Spadote;Grazielle Cristine Elias;Isabel Cristina das Chagas Oliveira;Maria Elisa de Castro Almeida;Mateus Henrique Messias;Mateus Nordi Esperança;Rafael Fernando Diorio;Vítor Rafael Gomes;",https://drive.ifsp.edu.br/s/AKX8j8GJ0IBGdSO,,,
